instance,cutoff,tabu,block_flag,mode,block_size,seed,mode_name,best_obj_min,best_obj_max,objective_value,is_minimize,feasible_found,completed,crashed,timeout_or_no_solution,consistency_error,candidates_total,selected_total,executed_total,repair_success_total,best_update_total,obj_improve_executed_total,violation_improve_executed_total,rejected_by_check_total,wall_time_seconds
crossdock_15x8.lp,10,0,1,3,3,11,smart_only,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.019835967
graphpart_2g-0055-0062.lp,10,1,1,3,4,10,smart_only,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.013001581
ball_mk3_10.lp,10,0,1,5,3,8,old_block,-6.0,,-6.0,1,1,1,0,0,0,2911976,138664,138664,0,0,138663,0,0,0.0
chimera_rfr-01.lp,10,1,1,2,3,9,improve_only,,1149.2,1149.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.030718349
crossdock_15x8.lp,10,0,1,0,2,9,full_block,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.016703677
ball_mk4_15.lp,10,0,1,3,2,11,smart_only,-2707.0,,-2707.0,1,1,1,0,0,0,722064,1,1,1,0,1,1,0,10.019398915
chimera_selby-c8-onc8-02.lp,10,1,1,3,2,11,smart_only,,167.0,167.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.051846033
chimera_selby-c16-02.lp,10,1,0,baseline,0,10,baseline,,708.4,708.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.06434081
graphpart_2g-0055-0062.lp,10,1,1,1,2,10,repair_only,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.011380052
crossdock_15x8.lp,10,1,1,0,4,10,full_block,16960.0,,16960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.017912939
chimera_lga-01.lp,10,1,1,4,2,10,normalized_only,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.38797542
ball_mk3_10.lp,10,1,1,4,3,10,normalized_only,-6.0,,-6.0,1,1,1,0,0,0,2729952,130002,130002,0,0,129995,0,0,10.023355976
chimera_k64ising-01.lp,10,0,1,0,3,11,full_block,,10.5,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.122831733
chimera_lga-01.lp,10,1,1,5,2,8,old_block,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.378800346
ball_mk3_10.lp,10,1,1,4,2,9,normalized_only,-5.0,,-5.0,1,1,1,0,0,0,2107015,349309,349309,0,0,347616,0,0,10.011422232
chimera_k64maxcut-01.lp,10,1,1,3,3,10,smart_only,,10.1,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.16185409
chimera_lga-02.lp,10,1,1,5,3,12,old_block,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.39732529
chimera_k64maxcut-02.lp,10,0,1,3,3,10,smart_only,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.046629507
chimera_mgw-c8-507-onc8-01.lp,10,0,1,0,3,10,full_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.323084976
graphpart_2g-0055-0062.lp,10,0,1,2,4,9,improve_only,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009386668
ball_mk3_30.lp,10,0,1,1,2,10,repair_only,-3.0,,-3.0,1,1,1,0,0,0,1612503,129000,129000,0,0,64500,0,0,10.043737043
chimera_mgw-c8-439-onc8-001.lp,10,0,1,3,4,9,smart_only,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.048530887
chimera_mgw-c8-439-onc8-002.lp,10,1,1,0,2,10,full_block,,396.0,396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.072975097
ball_mk3_20.lp,10,1,1,3,4,11,smart_only,-7.0,,-7.0,1,1,1,0,0,0,3082102,33499,33499,0,0,16749,0,0,10.092868308
chimera_selby-c16-02.lp,10,0,1,3,3,8,smart_only,,699.4,699.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.471672155
chimera_mgw-c16-2031-02.lp,10,0,1,0,3,8,full_block,,1960.0,1960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.110583749
ball_mk3_10.lp,10,1,1,5,3,8,old_block,-6.0,,-6.0,1,1,1,0,0,0,2727057,201972,201972,0,0,201924,0,0,10.021905517
chimera_mis-02.lp,10,1,1,4,4,11,normalized_only,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.134882618
chimera_selby-c8-onc8-01.lp,10,0,1,2,2,12,improve_only,,174.6,174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.168581183
ball_mk3_10.lp,10,1,1,0,2,9,full_block,-2.0,,-2.0,1,1,1,0,0,0,3125010,249998,249998,0,0,249995,0,0,10.023782533
graphpart_2g-0055-0062.lp,10,0,1,1,4,12,repair_only,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008848566
chimera_k64maxcut-02.lp,10,1,1,1,2,8,repair_only,,10.4,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.226398658
chimera_selby-c16-01.lp,10,0,1,4,3,9,normalized_only,,707.3,707.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.206896923
chimera_mis-01.lp,10,0,1,3,3,10,smart_only,,380.4,380.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.318811058
chimera_k64maxcut-01.lp,10,1,1,0,4,9,full_block,,11.3,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.06917436
chimera_lga-01.lp,10,1,1,2,3,11,improve_only,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.398948057
ball_mk2_30.lp,10,1,1,2,3,8,improve_only,0.0,,0.0,1,1,1,0,0,0,84,0,0,0,0,0,0,0,10.011727079
chimera_rfr-01.lp,10,1,1,3,2,11,smart_only,,1162.8,1162.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.271521204
ball_mk4_10.lp,10,1,1,5,4,12,old_block,-31.0,,-31.0,1,1,1,0,0,0,1424092,1,1,1,0,1,1,0,10.013078965
ball_mk3_10.lp,10,0,1,4,4,8,normalized_only,-9.0,,-9.0,1,1,1,0,0,0,3055224,96990,96990,0,0,96973,0,0,10.023028069
chimera_mgw-c8-439-onc8-001.lp,10,0,1,1,4,8,repair_only,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.303460443
chimera_rfr-01.lp,10,1,1,2,4,11,improve_only,,1162.8,1162.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.216033793
ball_mk4_05.lp,10,1,1,4,4,11,normalized_only,-19.0,,-19.0,1,1,1,0,0,0,1864087,1,1,1,0,1,1,0,10.010406009
chimera_mgw-c8-507-onc8-02.lp,10,1,1,5,2,11,old_block,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.289730763
graphpart_2g-0044-1601.lp,10,1,1,0,3,8,full_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008461348
chimera_selby-c16-02.lp,10,0,1,0,3,12,full_block,,701.3,701.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.036038978
ball_mk4_10.lp,10,0,1,1,2,12,repair_only,-916.0,,-916.0,1,1,1,0,0,0,962042,1,1,1,0,1,1,0,10.00749277
ball_mk3_20.lp,10,1,1,1,4,12,repair_only,-7.0,,-7.0,1,1,1,0,0,0,3041566,21497,21497,0,0,21487,0,0,10.021348888
chimera_mgw-c8-507-onc8-01.lp,10,1,1,2,3,8,improve_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.037817388
ball_mk4_10.lp,10,0,1,3,3,8,smart_only,-31.0,,-31.0,1,1,1,0,0,0,1071114,1,1,1,0,1,1,0,10.007859901
chimera_selby-c16-01.lp,10,1,1,1,2,11,repair_only,,709.5,709.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.318278592
chimera_lga-02.lp,10,0,1,1,3,11,repair_only,,121.3,121.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.349568061
chimera_mgw-c16-2031-01.lp,10,1,1,5,2,8,old_block,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.812859863
chimera_k64maxcut-01.lp,10,0,1,3,3,10,smart_only,,10.1,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.053401153
ball_mk3_20.lp,10,1,1,1,3,8,repair_only,-5.0,,-5.0,1,1,1,0,0,0,2925028,44692,44692,0,0,42151,0,0,10.029149724
chimera_lga-01.lp,10,0,1,3,4,11,smart_only,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.392987272
ball_mk2_30.lp,10,1,1,3,3,10,smart_only,0.0,,0.0,1,1,1,0,0,0,1932000,80500,80500,80500,0,0,80500,0,10.012729019
chimera_mgw-c8-507-onc8-02.lp,10,0,1,3,3,8,smart_only,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.256962661
chimera_mgw-c8-507-onc8-01.lp,10,0,1,4,4,8,normalized_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.305156169
graphpart_2g-0044-1601.lp,10,1,1,3,4,9,smart_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.005999898
ball_mk3_10.lp,10,1,1,5,3,11,old_block,-6.0,,-6.0,1,1,1,0,0,0,2736763,130319,130319,0,0,130305,0,0,10.025212952
chimera_k64maxcut-02.lp,10,0,1,4,4,10,normalized_only,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.184478706
chimera_selby-c8-onc8-01.lp,10,1,1,2,4,8,improve_only,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.159033054
chimera_rfr-02.lp,10,0,1,1,2,9,repair_only,,1123.9,1123.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.204256441
graphpart_2g-0055-0062.lp,10,0,1,3,2,10,smart_only,-1389952.0,,-1389952.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008147836
chimera_mgw-c8-439-onc8-001.lp,10,0,1,5,3,11,old_block,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.307044039
chimera_k64maxcut-02.lp,10,0,1,1,2,9,repair_only,,9.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.110092443
ball_mk2_30.lp,10,1,1,0,3,9,full_block,0.0,,0.0,1,1,1,0,0,0,1884000,78500,78500,78500,0,0,78500,0,10.0226086
chimera_mgw-c16-2031-01.lp,10,1,1,5,4,12,old_block,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.982494255
graphpart_2g-0044-1601.lp,10,0,1,0,3,9,full_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.004791643
chimera_mis-02.lp,10,1,1,1,2,12,repair_only,,392.8,392.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.506053496
ball_mk4_10.lp,10,1,1,0,4,12,full_block,-31.0,,-31.0,1,1,1,0,0,0,1128322,1,1,1,0,1,1,0,10.024081714
ball_mk4_10.lp,10,0,1,0,3,11,full_block,-3100.0,,-3100.0,1,1,1,0,0,0,1056132,1,1,1,0,1,1,0,10.009459584
chimera_rfr-02.lp,10,1,1,5,3,10,old_block,,1120.4,1120.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.40184795
ball_mk3_10.lp,10,1,1,3,2,11,smart_only,-6.0,,-6.0,1,1,1,0,0,0,3187638,254979,254979,0,0,127514,0,0,10.010054171
graphpart_2g-0044-1601.lp,10,1,1,1,3,10,repair_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006787122
crossdock_15x8.lp,10,1,1,0,4,12,full_block,17051.0,,17051.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.185497602
chimera_rfr-02.lp,10,1,1,4,4,9,normalized_only,,1123.9,1123.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.186248909
crossdock_15x8.lp,10,1,1,5,2,11,old_block,17027.0,,17027.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.034536407
chimera_k64maxcut-01.lp,10,0,1,1,2,9,repair_only,,11.3,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.106490412
chimera_mis-01.lp,10,1,1,2,4,10,improve_only,,380.4,380.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.225971207
chimera_rfr-01.lp,10,0,0,baseline,0,10,baseline,,1163.0,1163.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.176861524
chimera_k64maxcut-02.lp,10,1,1,2,2,10,improve_only,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.211753363
ball_mk4_10.lp,10,0,1,3,3,10,smart_only,-31.0,,-31.0,1,1,1,0,0,0,1071100,1,1,1,0,1,1,0,10.0164282
chimera_selby-c8-onc8-01.lp,10,1,1,4,3,10,normalized_only,,176.8,176.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.051015746
chimera_mgw-c16-2031-01.lp,10,0,1,5,4,12,old_block,,1956.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.156404411
ball_mk2_10.lp,10,1,1,3,3,8,smart_only,0.0,,0.0,1,1,1,0,0,0,3060000,127500,127500,127500,0,0,127500,0,10.008918602
chimera_rfr-02.lp,10,1,1,2,3,12,improve_only,,1119.7,1119.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.144044133
graphpart_2g-0044-1601.lp,10,0,1,4,3,9,normalized_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009329737
graphpart_2g-0044-1601.lp,10,0,1,3,2,12,smart_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.010398075
ball_mk3_20.lp,10,0,1,3,3,12,smart_only,-5.0,,-5.0,1,1,1,0,0,0,3076444,47032,47032,0,0,44189,0,0,10.080609164
chimera_mgw-c16-2031-02.lp,10,1,1,4,3,12,normalized_only,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.762153498
chimera_selby-c16-02.lp,10,0,1,0,2,8,full_block,,699.0,699.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.167629066
chimera_lga-02.lp,10,0,0,baseline,0,8,baseline,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.650931129
chimera_mgw-c16-2031-02.lp,10,1,1,5,3,12,old_block,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.758459416
chimera_selby-c8-onc8-01.lp,10,0,1,5,3,10,old_block,,176.8,176.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.151473934
chimera_lga-02.lp,10,1,1,1,3,11,repair_only,,121.3,121.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.653404159
ball_mk3_30.lp,10,0,1,2,3,8,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.00625043
chimera_selby-c8-onc8-02.lp,10,0,1,2,4,12,improve_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.079556838
chimera_selby-c8-onc8-02.lp,10,0,1,1,2,9,repair_only,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.12667385
chimera_selby-c8-onc8-01.lp,10,0,1,1,3,8,repair_only,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.11232423
chimera_mgw-c8-507-onc8-01.lp,10,0,1,1,2,9,repair_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.055825327
chimera_k64maxcut-02.lp,10,0,1,2,3,9,improve_only,,9.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.061591381
chimera_mgw-c8-439-onc8-002.lp,10,1,1,0,4,10,full_block,,396.0,396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.185119378
chimera_mgw-c8-439-onc8-001.lp,10,0,1,2,4,8,improve_only,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.296930784
chimera_rfr-02.lp,10,1,1,0,2,8,full_block,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.115846767
chimera_lga-02.lp,10,1,1,3,2,9,smart_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.595970036
chimera_mgw-c8-507-onc8-02.lp,10,0,1,3,3,10,smart_only,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.175150579
chimera_rfr-02.lp,10,0,1,5,3,9,old_block,,1123.9,1123.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.035716513
chimera_rfr-01.lp,10,1,1,3,2,8,smart_only,,1155.9,1155.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.195263794
ball_mk3_10.lp,10,1,1,1,4,12,repair_only,-8.0,,-8.0,1,1,1,0,0,0,3639481,27996,27996,0,0,27992,0,0,10.051208737
chimera_selby-c8-onc8-01.lp,10,0,1,5,3,12,old_block,,174.6,174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.135658892
ball_mk4_15.lp,10,0,1,4,3,8,normalized_only,-12.0,,-12.0,1,1,1,0,0,0,960103,1,1,1,0,1,1,0,10.009885432
chimera_lga-01.lp,10,0,1,4,3,12,normalized_only,,128.2,128.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.273324655
ball_mk4_05.lp,10,1,1,2,3,11,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.008732538
ball_mk3_10.lp,10,0,1,4,3,11,normalized_only,-7.0,,-7.0,1,1,1,0,0,0,2830058,147370,147370,0,0,147282,0,0,10.014297352
ball_mk4_10.lp,10,0,1,0,2,11,full_block,-1609.0,,-1609.0,1,1,1,0,0,0,954066,1,1,1,0,1,1,0,10.017658598
chimera_selby-c8-onc8-02.lp,10,0,1,2,4,9,improve_only,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.036447391
chimera_mis-02.lp,10,0,1,1,4,11,repair_only,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.115661784
ball_mk4_15.lp,10,1,1,1,4,12,repair_only,-55.0,,-55.0,1,1,1,0,0,0,844170,1,1,1,0,1,1,0,10.051729083
ball_mk4_10.lp,10,0,1,3,4,12,smart_only,-31.0,,-31.0,1,1,1,0,0,0,1096314,1,1,1,0,1,1,0,10.013747125
chimera_selby-c16-01.lp,10,0,1,5,4,9,old_block,,707.3,707.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.199116347
ball_mk3_20.lp,10,0,1,0,2,10,full_block,-5.0,,-5.0,1,1,1,0,0,0,2178669,114667,114667,0,0,114666,0,0,10.010908263
chimera_mgw-c16-2031-02.lp,10,1,1,2,2,8,improve_only,,1960.0,1960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.041530534
ball_mk2_10.lp,10,1,0,baseline,0,9,baseline,0.0,,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.006472419
ball_mk4_10.lp,10,0,1,5,2,11,old_block,-31.0,,-31.0,1,1,1,0,0,0,1118038,1,1,1,0,1,1,0,10.01396349
graphpart_2g-0044-1601.lp,10,0,1,5,3,10,old_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.004401591
ball_mk3_30.lp,10,1,1,5,2,8,old_block,-3.0,,-3.0,1,1,1,0,0,0,1046701,174420,174420,0,0,42,0,0,10.016281953
chimera_selby-c8-onc8-02.lp,10,1,1,1,3,12,repair_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.139813923
chimera_k64maxcut-02.lp,10,0,1,1,4,9,repair_only,,9.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.15908708
crossdock_15x8.lp,10,1,1,5,4,12,old_block,17051.0,,17051.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.050332627
graphpart_2g-0055-0062.lp,10,0,1,2,4,8,improve_only,-1389952.0,,-1389952.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006315041
chimera_selby-c8-onc8-02.lp,10,1,1,4,3,10,normalized_only,,167.5,167.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.066981513
ball_mk4_05.lp,10,1,1,0,4,12,full_block,-19.0,,-19.0,1,1,1,0,0,0,1564314,1,1,1,0,1,1,0,10.019710548
ball_mk3_10.lp,10,0,1,2,2,11,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.006520035
chimera_k64maxcut-01.lp,10,1,1,4,4,12,normalized_only,,13.6,13.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.19840587
ball_mk2_10.lp,10,1,1,2,4,8,improve_only,0.0,,0.0,1,1,1,0,0,0,56,0,0,0,0,0,0,0,10.006633855
chimera_mgw-c8-439-onc8-001.lp,10,0,1,4,3,9,normalized_only,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.217985136
ball_mk2_10.lp,10,1,1,2,3,9,improve_only,0.0,,0.0,1,1,1,0,0,0,12,0,0,0,0,0,0,0,10.007388996
chimera_mgw-c8-439-onc8-001.lp,10,1,1,1,2,10,repair_only,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.042520081
crossdock_15x8.lp,10,1,1,3,4,12,smart_only,17051.0,,17051.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.128291074
graphpart_2g-0044-1601.lp,10,0,1,3,4,10,smart_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0083957
ball_mk2_10.lp,10,0,1,1,2,12,repair_only,0.0,,0.0,1,1,1,0,0,0,1918000,479500,479500,479500,0,0,479500,0,0.0
crossdock_15x8.lp,10,0,0,baseline,0,11,baseline,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.01781247
chimera_lga-01.lp,10,1,1,1,2,8,repair_only,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.683289718
chimera_k64maxcut-02.lp,10,1,1,2,4,8,improve_only,,10.4,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.054637314
crossdock_15x8.lp,10,0,1,0,3,12,full_block,16505.0,,16505.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.15890504
ball_mk2_30.lp,10,1,1,2,4,11,improve_only,0.0,,0.0,1,1,1,0,0,0,280,0,0,0,0,0,0,0,10.014838809
ball_mk3_10.lp,10,0,1,4,3,8,normalized_only,-6.0,,-6.0,1,1,1,0,0,0,2750981,130998,130998,0,0,130997,0,0,10.017448981
chimera_k64ising-01.lp,10,1,1,4,4,9,normalized_only,,9.7,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.140610163
chimera_selby-c8-onc8-01.lp,10,0,1,2,2,8,improve_only,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.024623324
chimera_selby-c16-02.lp,10,0,1,0,3,11,full_block,,705.4,705.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.615686212
chimera_mis-02.lp,10,1,1,4,3,10,normalized_only,,391.6,391.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.608737476
ball_mk3_10.lp,10,0,1,5,3,12,old_block,-6.0,,-6.0,1,1,1,0,0,0,2779018,132337,132337,0,0,132333,0,0,10.018010909
chimera_rfr-02.lp,10,0,1,2,3,10,improve_only,,1125.9,1125.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.100998727
ball_mk3_20.lp,10,0,1,4,2,11,normalized_only,-5.0,,-5.0,1,1,1,0,0,0,1224612,270188,270188,0,0,920,0,0,10.01594077
chimera_mgw-c8-439-onc8-001.lp,10,0,1,5,2,11,old_block,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.233637216
chimera_rfr-02.lp,10,0,1,4,4,9,normalized_only,,1124.7,1124.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.94900598
chimera_rfr-02.lp,10,0,1,3,4,12,smart_only,,1119.7,1119.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.206216557
chimera_selby-c16-01.lp,10,1,1,2,2,12,improve_only,,700.8,700.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.199927953
ball_mk3_30.lp,10,0,1,5,4,10,old_block,-8.0,,-8.0,1,1,1,0,0,0,2078887,65999,65999,0,0,65994,0,0,10.046321112
crossdock_15x8.lp,10,0,1,0,3,10,full_block,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.017482492
chimera_lga-02.lp,10,0,1,5,3,8,old_block,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.052420112
graphpart_2g-0055-0062.lp,10,1,0,baseline,0,10,baseline,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.004331022
chimera_k64maxcut-01.lp,10,1,1,4,2,10,normalized_only,,10.1,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.042188334
ball_mk4_10.lp,10,0,1,4,4,10,normalized_only,8.0,,8.0,1,1,1,0,0,0,1380074,1,1,1,0,0,1,0,10.017030881
chimera_k64maxcut-01.lp,10,1,1,4,3,11,normalized_only,,7.9,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.018748642
chimera_selby-c16-01.lp,10,0,1,1,4,8,repair_only,,700.7,700.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.213661576
chimera_mgw-c8-439-onc8-002.lp,10,1,1,5,3,10,old_block,,396.0,396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.031391887
chimera_rfr-01.lp,10,0,1,1,3,9,repair_only,,1149.2,1149.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.062330154
ball_mk4_10.lp,10,1,0,baseline,0,11,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.017942548
ball_mk4_05.lp,10,1,1,3,2,10,smart_only,-110.0,,-110.0,1,1,1,0,0,0,1486064,1,1,1,0,1,1,0,10.006214214
chimera_mis-01.lp,10,0,1,1,4,12,repair_only,,380.2,380.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.634266995
ball_mk3_10.lp,10,0,1,4,2,8,normalized_only,-6.0,,-6.0,1,1,1,0,0,0,2144773,355915,355915,0,0,354576,0,0,10.018585142
chimera_mgw-c16-2031-02.lp,10,1,1,2,4,12,improve_only,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.753693828
chimera_rfr-01.lp,10,0,1,1,4,8,repair_only,,1155.9,1155.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.238464692
chimera_rfr-01.lp,10,1,1,1,3,8,repair_only,,1155.9,1155.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.24155661
chimera_selby-c8-onc8-01.lp,10,0,1,0,3,8,full_block,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.100361979
ball_mk3_30.lp,10,1,1,5,4,9,old_block,-5.0,,-5.0,1,1,1,0,0,0,1950015,99997,99997,0,0,49999,0,0,10.006463195
chimera_selby-c8-onc8-02.lp,10,1,1,4,3,12,normalized_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.039463486
